Argument ID	Conclusion	Stance	Premise	Achievement	Power: dominance	Power: resources
A20477	We should adopt an austerity regime	against	['We', 'should', 'not', 'adopt', 'an', 'austerity', 'regime', 'because', 'the', 'global', 'economy', 'is', 'now', 'rapidly', 'growing', 'and', 'the', 'recession', 'is', 'years', 'behind', 'us']	1	0	1
A20495	We should limit executive compensation	against	['executive', 'compensation', 'provides', 'motivation', 'for', 'executives', 'to', 'act', 'in', 'ways', 'that', 'are', 'beneficial', 'to', 'the', 'company', 'and', 'shareholders']	1	1	1
A21006	We should ban algorithmic trading	against	['algorithmic', 'trading', 'allows', 'larger', 'orders', 'to', 'happen', 'that', 'one', 'individual', 'couldnt', 'do', 'without', 'the', 'use', 'of', 'the', 'robots']	1	0	1
A21015	We should limit executive compensation	against	['if', 'someone', 'has', 'worked', 'hard', 'to', 'climb', 'the', 'career', 'ladder', 'then', 'they', 'should', 'receive', 'a', 'reward', 'in', 'the', 'form', 'of', 'executive', 'compensation']	1	0	1
A21044	We should limit executive compensation	against	['executive', 'compensation', 'packages', 'are', 'necessary', 'to', 'attract', 'the', 'best', 'qualified', 'people', 'into', 'a', 'company', '-', 'it', 'is', 'simply', 'market', 'economics', 'supply', 'and', 'demand']	1	0	1
A21050	We should ban algorithmic trading	against	['algorithmic', 'trading', 'has', 'helped', 'the', 'trading', 'industry', 'due', 'to', 'the', 'high', 'level', 'of', 'accuracy', 'that', 'it', 'provides', 'there', 'is', 'no', 'human', 'error']	1	0	1
A21060	We should subsidize space exploration	against	['space', 'exploration', 'should', 'be', 'privatized', 'and', 'maybe', 'wed', 'get', 'somewhere']	1	0	1
A21072	We should end the use of economic sanctions	against	['economic', 'sanctions', 'can', 'put', 'pressure', 'on', 'the', 'regime', 'in', 'power', 'it', 'reduces', 'their', 'ability', 'to', 'buy', 'weapons', 'of', 'oppression', 'and', 'the', 'ability', 'to', 'keep', 'their', 'economy', 'healthy', 'it', 'can', 'be', 'effective', 'in', 'the', 'right', 'circumstances']	0	0	1
A21086	We should ban algorithmic trading	against	['algorithmic', 'trading', 'is', 'an', 'easy', 'way', 'to', 'keep', 'money', 'moving', 'and', 'to', 'make', 'a', 'profit', 'so', 'there', 'is', 'no', 'reason', 'to', 'ban', 'it']	1	0	1
A21113	We should abolish the Olympic Games	against	['the', 'olympic', 'games', 'provide', 'addition', 'income', 'to', 'small', 'businesses']	1	0	1
A21116	We should adopt an austerity regime	against	['We', 'should', 'not', 'adopt', 'an', 'austerity', 'regime', 'because', 'counter', 'cyclical', 'spending', 'leads', 'to', 'better', 'outcomes', 'for', 'the', 'economy', 'than', 'austerity']	1	0	1
A21118	We should ban telemarketing	against	['telemarketing', 'is', 'perfectly', 'fine', 'when', 'handled', 'by', 'telemarketers', 'appropriately', 'and', 'politely', 'with', 'respect', 'to', 'potential', 'customers']	1	0	1
A21138	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'protect', 'those', 'who', 'have', 'spent', 'time', 'and', 'ingenuity', 'on', 'development', 'of', 'an', 'idea', 'and', 'ensures', 'they', 'can', 'be', 'rewarded', 'accordingly', 'for', 'their', 'inspiration']	1	0	1
A21161	We should ban whaling	against	['We', 'should', 'not', 'ban', 'whaling', 'because', 'there', 'are', 'whale', 'species', 'that', 'could', 'be', 'sustainably', 'harvested', 'albeit', 'not', 'all', 'whale', 'species']	0	0	1
A21210	We should ban algorithmic trading	against	['algorithmic', 'trading', 'might', 'be', 'good', 'for', 'those', 'starting', 'out', 'since', 'it', 'takes', 'all', 'the', 'guess', 'work', 'out']	1	0	1
A21231	We should limit executive compensation	against	['executives', 'have', 'earned', 'their', 'compensation', 'and', 'should', 'not', 'be', 'capped', 'on', 'what', 'they', 'can', 'earn', 'as', 'this', 'would', 'be', 'and', 'overreach', 'into', 'company', 'affairs']	1	0	1
A21240	We should ban factory farming	against	['factory', 'farming', 'requires', 'a', 'load', 'of', 'workforce', 'and', 'provides', 'a', 'lot', 'of', 'jobs', 'opportunities']	1	0	1
A21246	We should adopt gender-neutral language	against	['adopting', 'gender-neutral', 'language', 'will', 'cost', 'lots', 'of', 'money', 'to', 'fix', 'signs', 'letters', 'forms', 'etc']	0	0	1
A21251	We should ban whaling	against	['there', 'are', 'still', 'people', 'that', 'live', 'off', 'of', 'whaling', 'and', 'banning', 'it', 'would', 'take', 'away', 'their', 'food', 'and', 'income']	0	0	1
A21268	We should ban private military companies	against	['private', 'military', 'companies', 'are', 'nothing', 'but', 'hired', 'guards', 'a', 'company', 'should', 'be', 'able', 'to', 'hire', 'them', 'because', 'they', 'provide', 'a', 'service', 'that', 'is', 'needed']	0	0	1
A21285	We should ban telemarketing	against	['telemarketing', 'gives', 'us', 'new', 'opportunities', 'and', 'we', 'can', 'often', 'save', 'money', 'on', 'our', 'services']	1	0	1
A21289	We should ban fast food	against	['people', 'need', 'to', 'be', 'allowed', 'to', 'make', 'their', 'own', 'food', 'choices', 'for', 'some', 'people', 'ithout', 'thir', 'own', 'kitchen', 'then', 'fast', 'food', 'may', 'be', 'the', 'only', 'way', 'they', 'can', 'ever', 'get', 'a', 'hot', 'meal']	0	0	1
A21294	We should subsidize Wikipedia	against	['other', 'places', 'can', 'provide', 'information', 'for', 'free', 'so', 'why', 'should', 'wikipedia', 'get', 'money', 'for', 'doing', 'the', 'same', 'thing']	0	0	1
A21297	We should subsidize space exploration	against	['there', 'are', 'already', 'too', 'many', 'problems', 'in', 'the', 'world', 'that', 'could', 'use', 'the', 'resources', 'more', 'than', 'space']	0	0	1
A21356	We should ban whaling	against	['many', 'economies', 'are', 'sustained', 'thanks', 'to', 'whaling']	1	0	1
A21363	We should ban factory farming	against	['factory', 'farming', 'allows', 'for', 'increased', 'food', 'production', 'for', 'the', 'increasing', 'human', 'population']	0	0	1
A21422	We should ban factory farming	against	['Factory', 'farming', 'allows', 'us', 'to', 'fill', 'a', 'high', 'demand']	1	0	1
A21428	We should ban whaling	against	['whaling', 'is', 'quite', 'a', 'profitable', 'profession']	1	0	1
A21434	We should limit executive compensation	against	['pay', 'is', 'the', 'primary', 'motivational', 'factor', 'for', 'executive', 'level', 'employees', 'thus', 'executive', 'compensation', 'should', 'not', 'be', 'capped', 'as', 'it', 'would', 'affect', 'their', 'performance']	1	0	1
A21435	We should limit executive compensation	against	['studies', 'have', 'shown', 'that', 'companies', 'that', 'do', 'not', 'limit', 'executive', 'compensation', 'do', 'better', 'and', 'out', 'perform', 'those', 'that', 'do', 'limit', 'this', 'is', 'better', 'for', 'individual', 'companies', 'and', 'the', 'economy']	1	1	1
A21441	We should ban telemarketing	against	['telemarketing', 'is', 'a', 'useful', 'source', 'of', 'sales', 'for', 'many', 'businesses']	1	0	1
A21445	We should end mandatory retirement	against	['by', 'forcing', 'someone', 'to', 'retire', 'it', 'then', 'means', 'that', 'spot', 'is', 'open', 'for', 'a', 'younger', 'person', 'to', 'fill', 'the', 'role', 'someone', 'who', 'could', 'really', 'use', 'the', 'money']	1	0	1
A21453	We should ban algorithmic trading	against	['algorithmic', 'trading', 'is', 'a', 'technological', 'improvement', 'on', 'antiquated', 'methods', 'of', 'trading', 'and', 'should', 'be', 'encouraged', 'and', 'improved']	1	0	1
A21473	We should abolish intellectual property rights	against	['people', 'have', 'the', 'right', 'to', 'their', 'ideas', 'and', 'therefore', 'it', 'shouldnt', 'be', 'banned']	1	0	1
A21474	We should ban algorithmic trading	against	['algorithmic', 'trading', 'is', 'fast', 'and', 'efficient', 'and', 'better', 'able', 'to', 'deal', 'with', 'data']	1	0	1
A21480	We should abolish the Olympic Games	against	['olympic', 'games', 'is', 'useful', 'to', 'countries', 'as', 'it', 'provides', 'a', 'boost', 'to', 'the', 'countries', 'economy', 'by', 'the', 'increased', 'tourism', 'during', 'the', 'time', 'of', 'the', 'tournament']	1	0	1
A22003	We should abolish intellectual property rights	against	['without', 'ip', 'rights', 'the', 'market', 'would', 'be', 'awash', 'with', 'cheap', 'imitations']	1	0	1
A22030	We should ban algorithmic trading	against	['algorithmic', 'trading', 'allows', 'for', 'quicker', 'and', 'more', 'effective', 'trading', 'than', 'can', 'be', 'conducted', 'by', 'a', 'human', 'investor']	1	0	1
A22055	We should abolish the Olympic Games	against	['the', 'olympic', 'games', 'create', 'a', 'tourism', 'boom', 'for', 'the', 'host', 'city', 'which', 'injects', 'a', 'lot', 'of', 'cash', 'which', 'can', 'be', 'used', 'to', 'better', 'locals', 'so', 'it', 'shouldnt', 'be', 'abolished']	1	0	1
A22083	We should subsidize Wikipedia	against	['wikipedia', 'is', 'not', 'a', 'reliable', 'source', 'for', 'information', 'and', 'we', 'should', 'not', 'waste', 'money', 'on', 'it']	0	0	1
A22135	We should subsidize space exploration	against	['space', 'exploration', 'is', 'an', 'expensive', 'vanity', 'project', 'and', 'subsidization', 'could', 'be', 'abused', 'by', 'military', 'and', 'private', 'interests']	0	0	1
A22168	We should ban cosmetic surgery	against	['cosmetic', 'surgery', 'is', 'a', 'personal', 'choice', 'that', 'people', 'should', 'be', 'allowed']	1	0	1
A22215	We should abolish the Olympic Games	against	['the', 'olympic', 'games', 'bring', 'vast', 'economic', 'benefit', 'to', 'local', 'communities', 'both', 'through', 'regeneration', 'projects', 'and', 'the', 'influx', 'of', 'vistors', 'spending', 'their', 'cash']	1	0	1
A22223	We should ban telemarketing	against	['telemarketing', 'can', 'help', 'companies', 'reach', 'a', 'wider', 'audience']	1	1	1
A22249	We should adopt an austerity regime	against	['We', 'should', 'not', 'adopt', 'an', 'austerity', 'regime', 'because', 'austerity', 'only', 'made', 'countries', 'like', 'Greece', 'and', 'Argentina', 'poorer']	0	0	1
A22273	We should adopt an austerity regime	against	['austerity', 'regimes', 'can', 'cause', 'widespread', 'unemployment']	0	0	1
A22286	We should limit executive compensation	against	['without', 'executive', 'compensation', 'talent', 'will', 'be', 'lost', 'to', 'other', 'countries']	1	0	1
A22305	We should adopt an austerity regime	against	['an', 'austerity', 'regime', 'can', 'prevent', 'people', 'from', 'having', 'the', 'funds', 'they', 'need', 'to', 'live', 'the', 'life', 'they', 'chose']	0	0	1
A22318	We should abolish intellectual property rights	against	['when', 'someone', 'comes', 'up', 'with', 'an', 'idea', 'it', 'is', 'their', 'idea', 'they', 'should', 'be', 'the', 'one', 'to', 'profit', 'from', 'that', 'idea', 'other', 'people', 'shouldnt', 'be', 'able', 'to', 'just', 'take', 'it', 'and', 'make', 'it', 'their', 'own']	1	0	1
A22327	We should ban algorithmic trading	against	['algorithmic', 'trading', 'has', 'increased', 'trading', 'which', 'is', 'good', 'for', 'the', 'economy']	1	0	1
A22358	We should ban algorithmic trading	against	['people', 'deserve', 'to', 'have', 'the', 'best', 'trading', 'options']	1	0	1
A22387	We should ban whaling	against	['we', 'should', 'not', 'ban', 'whaling', 'because', 'it', 'provides', 'jobs', 'and', 'food', 'for', 'people']	1	0	1
A22392	We should ban fast food	against	['fast', 'food', 'is', 'convenient', 'food', 'and', 'cheap']	0	0	1
A22431	We should abolish intellectual property rights	against	['companies', 'invest', 'billions', 'into', 'research', 'if', 'there', 'are', 'no', 'rights', 'it', 'would', 'dissuade', 'companies', 'from', 'conducting', 'research', 'in', 'the', 'first', 'place']	1	0	1
A22445	We should ban whaling	against	['Whaling', 'is', 'an', 'important', 'industry', 'in', 'some', 'countries', 'for', 'their', 'economical', 'stability']	1	0	1
A22487	We should ban telemarketing	against	['no', 'it', 'would', 'eliminate', 'way', 'to', 'many', 'jobs']	1	0	1
A22496	We should abolish capital punishment	against	['capital', 'punishment', 'for', 'the', 'most', 'violent', 'crimes', 'is', 'acceptable', 'because', 'it', 'costs', 'thousands', 'of', 'dollars', 'to', 'keep', 'a', 'prisoner', 'incarcerated', 'for', 'life']	0	0	1
A23027	We should end the use of economic sanctions	against	['you', 'shouldnt', 'have', 'to', 'share', 'what', 'you', 'have', 'with', 'other', 'places', 'who', 'do', 'things', 'that', 'are', 'against', 'your', 'countrys', 'beliefs']	0	0	1
A23042	We should subsidize student loans	against	['students', 'should', 'pay', 'for', 'their', 'own', 'education;', 'it', 'isnt', 'fair', 'that', 'everyone', 'has', 'to', 'pay', 'for', 'education', 'through', 'tax', 'regardless', 'of', 'whether', 'they', 'use', 'it']	0	0	1
A23057	We should subsidize student loans	against	['student', 'loans', 'can', 'be', 'expensive', 'and', 'put', 'young', 'people', 'in', 'debt']	1	0	1
A23062	We should adopt libertarianism	against	['There', 'is', 'much', 'greater', 'wealth', 'disparity', 'in', 'a', 'libertarian', 'society']	0	0	1
A23065	We should end mandatory retirement	against	['We', 'should', 'not', 'end', 'mandatory', 'retirement', 'because', 'it', 'opens', 'up', 'positions', 'for', 'young', 'people', 'who', 'otherwise', 'could', 'never', 'begin', 'their', 'career']	1	0	1
A23115	We should ban algorithmic trading	against	['the', 'digitization', 'of', 'the', 'sector', 'raises', 'the', 'field', 'of', 'action', 'of', 'information', 'as', 'computer', 'models', 'and', 'algorithmic', 'programs']	1	0	1
A23125	We should adopt an austerity regime	against	['i', 'am', 'against', 'this', 'because', 'an', 'austerity', 'regime', 'increase', 'tax', 'which', 'decreases', 'the', 'economy', 'and', 'would', 'ruin', 'our', 'country', 'financially']	1	0	1
A23132	We should limit executive compensation	against	['executives', 'who', 'run', 'huge', 'profitable', 'companies', 'that', 'employ', 'many', 'people', 'should', 'be', 'highly', 'compensated', 'for', 'doing', 'so']	1	0	1
A23148	We should limit executive compensation	against	['we', 'shouldnt', 'limit', 'executive', 'compensation', 'the', 'whole', 'point', 'of', 'becoming', 'an', 'executive', 'is', 'working', 'up', 'the', 'ladder', 'for', 'years', 'in', 'order', 'to', 'receive', 'the', 'six', 'figure', 'salary', 'and', 'lucrative', 'bonuses']	1	0	1
A23157	We should subsidize journalism	against	['Journalism', 'is', 'a', 'profession', 'and', 'does', 'not', 'need', 'subsidizing', 'as', 'students', 'can', 'pay', 'for', 'themselves', 'to', 'learn', 'and', 'then', 'be', 'recompensed', 'by', 'getting', 'a', 'paid', 'job']	1	0	1
A23177	We should ban the use of child actors	against	['children', 'should', 'be', 'allowed', 'to', 'work', 'in', 'performing', 'arts', 'or', 'professional', 'sports', 'a', 'ban', 'does', 'not', 'make', 'sense', 'nothing', 'bad', 'is', 'being', 'done']	0	0	1
A23186	We should limit executive compensation	against	['Executives', 'put', 'more', 'of', 'their', 'time', 'effort', 'and', 'life', 'to', 'put', 'their', 'company', 'at', 'the', 'top', 'This', 'effort', 'really', 'merits', 'to', 'be', 'recognized', 'Only', 'through', 'a', 'high', 'compensation', 'is', 'their', 'efforts', 'be', 'recognized']	0	0	1
A23195	We should ban factory farming	against	['factory', 'farming', 'provides', 'a', 'faster', 'mass', 'production', 'of', 'food', 'and', 'gives', 'us', 'a', 'way', 'to', 'feed', 'more', 'people', 'than', 'we', 'would', 'if', 'we', 'banned', 'it', 'there', 'will', 'be', 'less', 'hunger', 'in', 'the', 'world', 'so', 'we', 'shouldnt', 'ban', 'it']	1	0	1
A23217	We should limit executive compensation	against	['Executives', 'earned', 'the', 'right', 'to', 'make', 'that', 'much', 'due', 'to', 'training', 'schooling', 'and', 'fighting', 'their', 'way', 'to', 'the', 'top']	1	0	1
A23233	We should subsidize space exploration	against	['space', 'exploration', 'is', 'a', 'waste', 'of', 'time', 'and', 'money', 'and', 'we', 'should', 'focus', 'on', 'sustaining', 'earth']	0	0	1
A23305	We should adopt an austerity regime	against	['we', 'should', 'not', 'adopt', 'an', 'austerity', 'regime', 'because', 'it', 'will', 'harm', 'a', 'good', 'process']	0	0	1
A23360	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'protect', 'someones', 'research', 'and', 'hard', 'work', 'ensuring', 'that', 'they', 'can', 'be', 'recognized', 'and', 'recompensed', 'for', 'their', 'efforts']	1	0	1
A23386	We should subsidize space exploration	against	['the', 'space', 'exploration', 'can', 'be', 'private', 'and', 'get', 'money', 'from', 'private', 'funds', 'why', 'should', 'we', 'keep', 'it']	0	0	1
A23402	We should ban algorithmic trading	against	['algorithmic', 'trading', 'helps', 'people', 'trade', 'with', 'a', 'smaller', 'risk', 'of', 'financial', 'losses']	1	0	1
A23411	We should limit executive compensation	against	['by', 'providing', 'a', 'high', 'compensation', 'to', 'the', 'executives', 'of', 'a', 'company', 'you', 'can', 'get', 'a', 'higher', 'quality', 'employee', 'and', 'the', 'business', 'will', 'make', 'more', 'money', 'therefore', 'we', 'should', 'not', 'limit', 'their', 'pay']	1	0	1
A23437	We should adopt an austerity regime	against	['an', 'austerity', 'regime', 'promotes', 'the', 'continuation', 'and', 'growth', 'of', 'a', 'countrys', 'debt', 'which', 'allows', 'dependence', 'on', 'others', 'instead', 'of', 'addressing', 'and', 'repairing', 'issues', 'of', 'a', 'particular', 'country', 'preventing', 'self-growth']	0	0	1
A23468	We should adopt an austerity regime	against	['juggling', 'debt', 'in', 'never', 'a', 'good', 'option', 'compared', 'to', 'paying', 'it', 'off', 'properly']	1	0	1
A23495	We should end the use of economic sanctions	against	['economic', 'sanctions', 'keep', 'people', 'from', 'doing', 'bad', 'by', 'costing', 'them', 'precious', 'money']	0	0	1
A24039	We should adopt libertarianism	against	['Libertarianism', 'would', 'lead', 'to', 'crumbling', 'infrastructure', 'without', 'taxes', 'to', 'fund', 'the', 'government']	0	0	1
A24063	We should limit executive compensation	against	['there', 'should', 'not', 'be', 'a', 'limit', 'to', 'executive', 'compensation', 'they', 'deserve', 'to', 'be', 'compensated', 'based', 'on', 'the', 'profits', 'of', 'the', 'company']	1	1	1
A24071	We should abolish intellectual property rights	against	['if', 'someone', 'invents', 'something', 'they', 'should', 'be', 'able', 'to', 'profit', 'from', 'it']	1	0	1
A24113	We should ban factory farming	against	['factory', 'farming', 'is', 'necessary', 'to', 'sustain', 'the', 'current', 'population', 'level', 'and', 'is', 'needed', 'in', 'order', 'to', 'make', 'farming', 'profitable', 'at', 'this', 'time', 'in', 'history']	1	0	1
A24141	We should ban missionary work	against	['we', 'should', 'not', 'ban', 'missionary', 'work', 'because', 'a', 'lot', 'of', 'progress', 'has', 'been', 'made', 'because', 'of', 'it', 'in', 'poor', 'countries']	1	0	1
A24177	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'are', 'vital', 'to', 'ensure', 'those', 'taking', 'the', 'initial', 'financial', 'risks', 'with', 'new', 'concepts', 'are', 'ultimately', 'those', 'who', 'experience', 'the', 'greatest', 'reward', 'and', 'dont', 'see', 'there', 'work', 'misappropriated']	1	0	1
A24194	We should limit executive compensation	against	['Executive', 'level', 'employees', 'have', 'worked', 'hard', 'to', 'achieve', 'the', 'level', 'they', 'have', 'and', 'should', 'be', 'compensated', 'for', 'this']	1	0	1
A24195	We should subsidize space exploration	against	['Subsidies', 'are', 'a', 'zero', 'sum', 'game', 'by', 'subsidizing', 'space', 'exploration', 'we', 'are', 'neglecting', 'more', 'important', 'fields', 'such', 'as', 'education', 'or', 'affordable', 'housing']	1	0	1
A24215	We should limit executive compensation	against	['High', 'executive', 'compensation', 'is', 'necessary', 'to', 'get', 'the', 'best', 'executives', 'for', 'your', 'company']	1	1	1
A24229	We should limit executive compensation	against	['executives', 'work', 'hard', 'for', 'their', 'companies', 'and', 'should', 'be', 'compensated', 'accordingly']	1	1	1
A24254	We should ban telemarketing	against	['telemarketing', 'provides', 'jobs', 'the', 'economy', 'is', 'already', 'unstable', 'and', 'lacking', 'jobs', 'what', 'are', 'these', 'people', 'supposed', 'to', 'do', 'if', 'their', 'job', 'is', 'banned', 'no', 'one', 'forces', 'you', 'to', 'talk', 'to', 'them', 'just', 'hang', 'up']	0	0	1
A24329	We should subsidize space exploration	against	['space', 'exploration', 'should', 'not', 'be', 'subsidized', 'because', 'it', 'is', 'not', 'affordable', 'there', 'is', 'not', 'enough', 'money', 'available', 'in', 'mostcountries', 'to', 'even', 'support', 'health', 'care', 'and', 'security', 'without', 'space', 'exploration', 'too']	0	0	1
A24330	We should subsidize journalism	against	['the', 'is', 'enough', 'money', 'in', 'journalism', 'already', 'and', 'funds', 'available', 'through', 'subsidies', 'should', 'be', 'redirected', 'towards', 'more', 'worthwhile', 'causes', 'such', 'as', 'healthcare']	1	0	1
A24380	We should subsidize space exploration	against	['we', 'should', 'not', 'subsidize', 'space', 'exploration', 'since', 'that', 'is', 'a', 'waste', 'of', 'money']	0	0	1
A24404	We should adopt an austerity regime	against	['Adopting', 'an', 'austerity', 'regime', 'lowers', 'peoples', 'confidence', 'in', 'the', 'economy', 'and', 'discourages', 'investment']	0	0	1
A24408	We should adopt an austerity regime	against	['to', 'build', 'for', 'the', 'future', 'we', 'need', 'to', 'cut', 'austerity', 'and', 'invest', 'money', 'and', 'resources', 'now']	0	0	1
A24431	We should limit executive compensation	against	['by', 'the', 'time', 'people', 'are', 'at', 'executive', 'level', 'they', 'have', 'worked', 'long', 'and', 'hard', 'and', 'deserved', 'to', 'be', 'recompensed', 'for', 'their', 'work', 'and', 'ideas', 'at', 'a', 'fair', 'level']	1	1	1
A24434	We should ban private military companies	against	['pmcs', 'can', 'provide', 'security', 'to', 'those', 'countries', 'and', 'organisations', 'that', 'need', 'protection', 'and', 'are', 'capable', 'of', 'paying', 'for', 'it', 'so', 'should', 'not', 'be', 'banned']	1	0	1
A24435	We should ban cosmetic surgery	against	['we', 'should', 'continue', 'to', 'support', 'cosmetic', 'surgery', 'as', 'it', 'helps', 'people', 'correct', 'imperfections', 'that', 'cause', 'poor', 'self-esteem']	0	0	1
A24438	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'should', 'not', 'be', 'abolished', 'as', 'they', 'ensure', 'that', 'those', 'who', 'have', 'had', 'an', 'original', 'idea', 'financed', 'research', 'and', 'development', 'get', 'rewarded', 'for', 'their', 'effort', 'and', 'not', 'have', 'their', 'innovation', 'stolen']	1	0	1
A24456	We should ban telemarketing	against	['telemarketing', 'is', 'a', 'good', 'medium', 'for', 'businesses', 'to', 'use', 'to', 'expand', 'their', 'client', 'base', 'and', 'make', 'more', 'people', 'aware', 'of', 'their', 'company', 'and', 'products', 'thus', 'increasing', 'their', 'income']	1	1	1
A24457	We should ban algorithmic trading	against	['Algorithms', 'can', 'be', 'tested', 'against', 'historical', 'data', 'helping', 'you', 'optimize', 'your', 'trading', 'strategy']	1	0	1
A24463	We should subsidize space exploration	against	['space', 'exploration', 'is', 'such', 'a', 'costly', 'exercise', 'that', 'subsidising', 'would', 'put', 'an', 'enormous', 'strain', 'on', 'any', 'countrys', 'finances', 'that', 'can', 'be', 'ill', 'afforded', 'when', 'there', 'are', 'so', 'many', 'more', 'causes', 'that', 'need', 'supporting', 'on', 'earth']	0	0	1
A24486	We should subsidize space exploration	against	['space', 'exploration', 'is', 'too', 'costly', 'and', 'there', 'arent', 'enough', 'tangible', 'benefits', 'to', 'justify', 'subsidization']	0	0	1
A24490	We should ban algorithmic trading	against	['algorihmitic', 'trading', 'is', 'much', 'less', 'expensive', 'for', 'the', 'individual', 'trader']	0	0	1
A25099	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'should', 'never', 'be', 'abolished', 'in', 'order', 'to', 'protect', 'the', 'successes', 'of', 'a', 'businesses']	1	0	1
A25107	We should ban private military companies	against	['we', 'should', 'not', 'ban', 'private', 'military', 'companies', 'as', 'a', 'person', 'should', 'have', 'the', 'right', 'if', 'they', 'can', 'afford', 'to', 'hire', 'such', 'companies', 'to', 'protect', 'them']	0	1	1
A25110	We should limit executive compensation	against	['executive', 'compensation', 'is', 'a', 'way', 'to', 'reward', 'and', 'incentivize', 'the', 'top', 'employees']	1	0	1
A25121	We should limit executive compensation	against	['executive', 'compensation', 'promotes', 'company', 'success', 'and', 'competition', 'its', 'an', 'incentive', 'for', 'ceos', 'to', 'guide', 'the', 'company', 'and', 'help', 'the', 'company', 'do', 'well', 'and', 'make', 'money', 'for', 'all', 'employees']	1	0	1
A25215	We should subsidize Wikipedia	against	['we', 'should', 'not', 'subsidize', 'wikipedia', 'because', 'the', 'government', 'should', 'spend', 'the', 'money', 'for', 'more', 'useful', 'things']	0	0	1
A25238	We should ban algorithmic trading	against	['algorithmic', 'trading', 'enables', 'trades', 'to', 'be', 'made', 'without', 'spikes', 'of', 'emotion', 'or', 'rage', 'on', 'the', 'part', 'of', 'the', 'trader', 'therefore', 'it', 'can', 'only', 'be', 'seen', 'as', 'positive']	1	0	1
A25299	We should abolish intellectual property rights	against	['the', 'rights', 'holder', 'would', 'make', 'less', 'money', 'could', 'their', 'creation', 'would', 'be', 'diluted', 'by', 'copycats']	1	0	1
A25342	We should ban telemarketing	against	['we', 'should', 'not', 'ban', 'telemarketing', 'since', 'it', 'would', 'eliminate', 'many', 'jobs', 'it', 'also', 'is', 'an', 'effective', 'way', 'for', 'a', 'company', 'to', 'get', 'much', 'needed', 'leads', 'for', 'their', 'products', 'or', 'services', 'if', 'done', 'correctly']	1	0	1
A25429	We should ban algorithmic trading	against	['algorithmic', 'trading', 'is', 'the', 'future', 'of', 'investing', 'and', 'can', 'lead', 'to', 'a', 'more', 'prosperous', 'economy', 'in', 'the', 'long', 'run']	1	0	1
A26007	We should ban telemarketing	against	['telemarking', 'is', 'keeping', 'jobs', 'available', 'for', 'some']	1	0	1
A27001	We should ban telemarketing	against	['we', 'should', 'not', 'ban', 'telemarketing', 'because', 'it', 'is', 'a', 'way', 'for', 'a', 'company', 'to', 'get', 'business', 'and', 'it', 'also', 'provides', 'people', 'with', 'jobs']	1	0	1
A27004	We should limit executive compensation	against	['executive', 'compensation', 'provides', 'incentive', 'for', 'people', 'to', 'take', 'on', 'high', 'responsibliity', 'positions', 'that', 'drive', 'the', 'economy', 'to', 'new', 'heights', 'creating', 'even', 'more', 'wealth']	1	0	1
A27045	We should abolish intellectual property rights	against	['people', 'have', 'a', 'right', 'to', 'protect', 'their', 'ip', 'from', 'larger', 'corporations', 'who', 'have', 'the', 'finances', 'to', 'exploit', 'other', 'peoples', 'ip', 'for', 'their', 'own', 'financial', 'gain']	1	1	1
A27111	We should subsidize journalism	against	['journalism', 'is', 'a', 'dying', 'profession', 'that', 'is', 'increasingly', 'corrupt', 'so', 'why', 'use', 'tax', 'money', 'towards', 'it']	0	0	1
A27156	We should ban telemarketing	against	['telemarketing', 'is', 'a', 'vital', 'tool', 'for', 'businesses', 'to', 'use', 'to', 'grow', 'this', 'in', 'turn', 'helps', 'the', 'economy']	1	0	1
A27185	We should subsidize student loans	against	['the', 'national', 'debt', 'is', 'out', 'of', 'control', 'and', 'we', 'cannot', 'afford', 'to', 'add', 'to', 'it', 'further']	0	0	1
A27196	We should subsidize embryonic stem cell research	against	['we', 'should', 'not', 'subsidize', 'embryonic', 'stem', 'cell', 'research', 'because', 'doing', 'so', 'would', 'force', 'millions', 'to', 'pay', 'taxes', 'on', 'such', 'when', 'its', 'highly', 'against', 'their', 'religions']	0	1	1
A27211	We should adopt an austerity regime	against	['austerity', 'regimes', 'disproportionally', 'hit', 'the', 'poorest', 'in', 'society', 'hardest']	0	0	1
A27221	We should subsidize space exploration	against	['we', 'shouldnt', 'subsidize', 'space', 'exploration', 'because', 'it', 'can', 'be', 'very', 'costly']	0	0	1
A27248	We should end mandatory retirement	against	['young', 'workers', 'wont', 'be', 'able', 'to', 'find', 'a', 'job', 'if', 'no', 'one', 'ever', 'retires']	0	0	1
A27366	We should subsidize student loans	against	['we', 'should', 'not', 'because', 'it', 'would', 'cost', 'the', 'country', 'millions', 'of', 'pounds', 'and', 'raise', 'everyones', 'taxes', 'so', 'the', 'cost', 'of', 'living', 'would', 'go', 'up']	0	0	1
